file,replacement_count,details
src/main/java/net/shadowmage/ancientwarfare/structure/tile/SpawnerSettings.java,67,call:.getEntityBoundingBox()->.getBoundingBox()=3; call:.getEntityId()->.getId()=1; call:.getTotalWorldTime()->.getGameTime()=1; call:.getUniqueID()->.getUUID()=1; call:.isRemote->.isClientSide=1; call:.spawnEntity(->.addFreshEntity(=1; import:net.minecraft.entity.Entity->net.minecraft.world.entity.Entity=1; import:net.minecraft.entity.EntityAgeable->net.minecraft.world.entity.AgeableMob=1; import:net.minecraft.entity.EntityLiving->net.minecraft.world.entity.Mob=1; import:net.minecraft.entity.EntityLivingBase->net.minecraft.world.entity.LivingEntity=1; import:net.minecraft.entity.player.EntityPlayer->net.minecraft.world.entity.player.Player=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.nbt.NBTTagList->net.minecraft.nbt.ListTag=1; import:net.minecraft.util.ResourceLocation->net.minecraft.resources.ResourceLocation=1; import:net.minecraft.util.math.AxisAlignedBB->net.minecraft.world.phys.AABB=1; import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; import:net.minecraft.util.math.Vec3d->net.minecraft.world.phys.Vec3=1; import:net.minecraft.world.World->net.minecraft.world.level.Level=1; import:net.minecraftforge.fml.common.registry.ForgeRegistries->net.minecraftforge.registries.ForgeRegistries=1; type:AxisAlignedBB->AABB=2; type:EntityAgeable->AgeableMob=1; type:EntityLiving->Mob=5; type:EntityLivingBase->LivingEntity=1; type:EntityPlayer->Player=6; type:NBTTagCompound->CompoundTag=17; type:NBTTagList->ListTag=6; type:Vec3d->Vec3=2; type:World->Level=6
src/main/java/net/shadowmage/ancientwarfare/structure/tile/TEGateProxy.java,18,call:.getEntityId()->.getId()=1; call:.isRemote->.isClientSide=2; import:net.minecraft.entity.Entity->net.minecraft.world.entity.Entity=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.util.math.AxisAlignedBB->net.minecraft.world.phys.AABB=1; import:net.minecraftforge.fml.relauncher.Side->net.minecraftforge.api.distmarker.Dist=1; import:net.minecraftforge.fml.relauncher.SideOnly->net.minecraftforge.api.distmarker.OnlyIn=1; type:AxisAlignedBB->AABB=1; type:NBTTagCompound->CompoundTag=5; type:Side->Dist=2; type:SideOnly->OnlyIn=2
src/main/java/net/shadowmage/ancientwarfare/structure/tile/TileAdvancedLootChest.java,31,call:.isRemote->.isClientSide=1; import:net.minecraft.entity.player.EntityPlayer->net.minecraft.world.entity.player.Player=1; import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.network.NetworkManager->net.minecraft.network.Connection=1; import:net.minecraft.network.play.server.SPacketUpdateTileEntity->net.minecraft.network.protocol.game.ClientboundBlockEntityDataPacket=1; import:net.minecraft.tileentity.TileEntityChest->net.minecraft.world.level.block.entity.ChestBlockEntity=1; import:net.minecraft.util.math.AxisAlignedBB->net.minecraft.world.phys.AABB=1; import:net.minecraftforge.fml.relauncher.Side->net.minecraftforge.api.distmarker.Dist=1; import:net.minecraftforge.fml.relauncher.SideOnly->net.minecraftforge.api.distmarker.OnlyIn=1; type:AxisAlignedBB->AABB=2; type:EntityPlayer->Player=1; type:NBTTagCompound->CompoundTag=9; type:NetworkManager->Connection=1; type:SPacketUpdateTileEntity->ClientboundBlockEntityDataPacket=3; type:Side->Dist=2; type:SideOnly->OnlyIn=2; type:TileEntityChest->ChestBlockEntity=1
src/main/java/net/shadowmage/ancientwarfare/structure/tile/TileAdvancedSpawner.java,19,call:.isRemote->.isClientSide=2; call:.spawnEntity(->.addFreshEntity(=1; import:net.minecraft.block.state.IBlockState->net.minecraft.world.level.block.state.BlockState=1; import:net.minecraft.entity.item.EntityXPOrb->net.minecraft.world.entity.ExperienceOrb=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; import:net.minecraft.world.World->net.minecraft.world.level.Level=1; type:EntityXPOrb->ExperienceOrb=2; type:IBlockState->BlockState=1; type:NBTTagCompound->CompoundTag=7; type:World->Level=1
src/main/java/net/shadowmage/ancientwarfare/structure/tile/TileAltarCandle.java,11,call:.getTagCompound()->.getTag()=1; call:.hasTagCompound()->.hasTag()=1; import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1; import:net.minecraft.nbt.NBTTagByte->net.minecraft.nbt.ByteTag=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.nbt.NBTTagInt->net.minecraft.nbt.IntTag=1; type:NBTTagByte->ByteTag=1; type:NBTTagCompound->CompoundTag=3; type:NBTTagInt->IntTag=1
src/main/java/net/shadowmage/ancientwarfare/structure/tile/TileChair.java,16,import:net.minecraft.block.state.IBlockState->net.minecraft.world.level.block.state.BlockState=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.util.EnumFacing->net.minecraft.core.Direction=1; import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; import:net.minecraft.world.World->net.minecraft.world.level.Level=1; type:EnumFacing->Direction=5; type:IBlockState->BlockState=3; type:NBTTagCompound->CompoundTag=2; type:World->Level=1
src/main/java/net/shadowmage/ancientwarfare/structure/tile/TileCoffin.java,14,call:.isRemote->.isClientSide=1; import:net.minecraft.block.state.IBlockState->net.minecraft.world.level.block.state.BlockState=1; import:net.minecraft.entity.player.EntityPlayer->net.minecraft.world.entity.player.Player=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.util.EnumFacing->net.minecraft.core.Direction=1; import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; import:net.minecraft.world.World->net.minecraft.world.level.Level=1; type:EntityPlayer->Player=1; type:EnumFacing->Direction=1; type:IBlockState->BlockState=2; type:NBTTagCompound->CompoundTag=2; type:World->Level=1
src/main/java/net/shadowmage/ancientwarfare/structure/tile/TileColored.java,19,call:.getTagCompound()->.getTag()=1; call:.hasTagCompound()->.hasTag()=1; call:.setTagCompound(->.setTag(=1; import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.nbt.NBTTagInt->net.minecraft.nbt.IntTag=1; import:net.minecraftforge.fml.relauncher.Side->net.minecraftforge.api.distmarker.Dist=1; import:net.minecraftforge.fml.relauncher.SideOnly->net.minecraftforge.api.distmarker.OnlyIn=1; type:NBTTagCompound->CompoundTag=8; type:NBTTagInt->IntTag=1; type:Side->Dist=1; type:SideOnly->OnlyIn=1
src/main/java/net/shadowmage/ancientwarfare/structure/tile/TileDecorativeFlag.java,5,call:.setTagCompound(->.setTag(=1; import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; type:NBTTagCompound->CompoundTag=2
src/main/java/net/shadowmage/ancientwarfare/structure/tile/TileDraftingStation.java,13,call:.isRemote->.isClientSide=1; import:net.minecraft.block.state.IBlockState->net.minecraft.world.level.block.state.BlockState=1; import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.nbt.NBTTagString->net.minecraft.nbt.StringTag=1; import:net.minecraft.tileentity.TileEntity->net.minecraft.world.level.block.entity.BlockEntity=1; import:net.minecraft.util.NonNullList->net.minecraft.core.NonNullList=1; type:IBlockState->BlockState=1; type:NBTTagCompound->CompoundTag=3; type:NBTTagString->StringTag=1; type:TileEntity->BlockEntity=1
src/main/java/net/shadowmage/ancientwarfare/structure/tile/TileFlag.java,20,call:.getTagCompound()->.getTag()=1; call:.hasTagCompound()->.hasTag()=1; import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.util.math.AxisAlignedBB->net.minecraft.world.phys.AABB=1; import:net.minecraftforge.fml.relauncher.Side->net.minecraftforge.api.distmarker.Dist=1; import:net.minecraftforge.fml.relauncher.SideOnly->net.minecraftforge.api.distmarker.OnlyIn=1; type:AxisAlignedBB->AABB=2; type:NBTTagCompound->CompoundTag=9; type:Side->Dist=1; type:SideOnly->OnlyIn=1
src/main/java/net/shadowmage/ancientwarfare/structure/tile/TileGravestone.java,20,call:.isRemote->.isClientSide=1; import:net.minecraft.block.state.IBlockState->net.minecraft.world.level.block.state.BlockState=1; import:net.minecraft.entity.player.EntityPlayer->net.minecraft.world.entity.player.Player=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.util.EnumFacing->net.minecraft.core.Direction=1; type:EntityPlayer->Player=2; type:EnumFacing->Direction=4; type:IBlockState->BlockState=1; type:NBTTagCompound->CompoundTag=8
src/main/java/net/shadowmage/ancientwarfare/structure/tile/TileLootBasket.java,2,import:net.minecraft.block.state.IBlockState->net.minecraft.world.level.block.state.BlockState=1; type:IBlockState->BlockState=1
src/main/java/net/shadowmage/ancientwarfare/structure/tile/TileMulti.java,19,import:net.minecraft.block.state.IBlockState->net.minecraft.world.level.block.state.BlockState=1; import:net.minecraft.init.Blocks->net.minecraft.world.level.block.Blocks=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.util.EnumFacing->net.minecraft.core.Direction=1; import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; import:net.minecraft.world.World->net.minecraft.world.level.Level=1; type:EnumFacing->Direction=1; type:IBlockState->BlockState=4; type:NBTTagCompound->CompoundTag=7; type:World->Level=1
src/main/java/net/shadowmage/ancientwarfare/structure/tile/TileProtectionFlag.java,26,call:.isRemote->.isClientSide=2; call:.setTagCompound(->.setTag(=1; import:net.minecraft.entity.player.EntityPlayer->net.minecraft.world.entity.player.Player=1; import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.nbt.NBTUtil->net.minecraft.nbt.NbtUtils=1; import:net.minecraft.util.SoundCategory->net.minecraft.sounds.SoundSource=1; import:net.minecraft.util.math.AxisAlignedBB->net.minecraft.world.phys.AABB=1; import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; import:net.minecraftforge.fml.relauncher.Side->net.minecraftforge.api.distmarker.Dist=1; import:net.minecraftforge.fml.relauncher.SideOnly->net.minecraftforge.api.distmarker.OnlyIn=1; type:EntityPlayer->Player=4; type:NBTTagCompound->CompoundTag=7; type:NBTUtil->NbtUtils=2; type:SoundCategory->SoundSource=1
src/main/java/net/shadowmage/ancientwarfare/structure/tile/TileSoundBlock.java,35,call:.getTotalWorldTime()->.getGameTime()=2; call:.getUniqueID()->.getUUID()=4; call:.isRemote->.isClientSide=3; import:net.minecraft.block.Block->net.minecraft.world.level.block.Block=1; import:net.minecraft.block.state.IBlockState->net.minecraft.world.level.block.state.BlockState=1; import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.nbt.NBTTagList->net.minecraft.nbt.ListTag=1; type:IBlockState->BlockState=2; type:NBTTagCompound->CompoundTag=16; type:NBTTagList->ListTag=3
src/main/java/net/shadowmage/ancientwarfare/structure/tile/TileStake.java,14,import:net.minecraft.entity.Entity->net.minecraft.world.entity.Entity=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.util.ResourceLocation->net.minecraft.resources.ResourceLocation=1; import:net.minecraft.util.math.AxisAlignedBB->net.minecraft.world.phys.AABB=1; type:AxisAlignedBB->AABB=2; type:NBTTagCompound->CompoundTag=8
src/main/java/net/shadowmage/ancientwarfare/structure/tile/TileStatue.java,19,import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.tileentity.TileEntity->net.minecraft.world.level.block.entity.BlockEntity=1; import:net.minecraft.util.EnumFacing->net.minecraft.core.Direction=1; import:net.minecraft.util.math.AxisAlignedBB->net.minecraft.world.phys.AABB=1; type:AxisAlignedBB->AABB=2; type:EnumFacing->Direction=4; type:NBTTagCompound->CompoundTag=9
src/main/java/net/shadowmage/ancientwarfare/structure/tile/TileStoneCoffin.java,13,import:net.minecraft.block.state.IBlockState->net.minecraft.world.level.block.state.BlockState=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.util.SoundCategory->net.minecraft.sounds.SoundSource=1; import:net.minecraft.util.SoundEvent->net.minecraft.sounds.SoundEvent=1; import:net.minecraft.util.math.AxisAlignedBB->net.minecraft.world.phys.AABB=1; import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; import:net.minecraft.util.math.Vec3i->net.minecraft.core.Vec3i=1; type:AxisAlignedBB->AABB=2; type:IBlockState->BlockState=1; type:NBTTagCompound->CompoundTag=2; type:SoundCategory->SoundSource=1
src/main/java/net/shadowmage/ancientwarfare/structure/tile/TileStructureBuilder.java,37,api:Loader.isModLoaded->ModList.get().isLoaded=2; call:.isRemote->.isClientSide=1; import:net.minecraft.block.state.IBlockState->net.minecraft.world.level.block.state.BlockState=1; import:net.minecraft.entity.player.EntityPlayer->net.minecraft.world.entity.player.Player=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.util.EnumFacing->net.minecraft.core.Direction=1; import:net.minecraft.util.math.AxisAlignedBB->net.minecraft.world.phys.AABB=1; import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; import:net.minecraftforge.fml.relauncher.Side->net.minecraftforge.api.distmarker.Dist=1; import:net.minecraftforge.fml.relauncher.SideOnly->net.minecraftforge.api.distmarker.OnlyIn=1; type:AxisAlignedBB->AABB=2; type:EntityPlayer->Player=4; type:EnumFacing->Direction=10; type:IBlockState->BlockState=1; type:NBTTagCompound->CompoundTag=7; type:Side->Dist=1; type:SideOnly->OnlyIn=1
src/main/java/net/shadowmage/ancientwarfare/structure/tile/TileStructureScanner.java,43,call:.isRemote->.isClientSide=1; import:net.minecraft.block.state.IBlockState->net.minecraft.world.level.block.state.BlockState=1; import:net.minecraft.entity.Entity->net.minecraft.world.entity.Entity=1; import:net.minecraft.entity.item.EntityItem->net.minecraft.world.entity.item.ItemEntity=1; import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.util.EnumFacing->net.minecraft.core.Direction=1; import:net.minecraft.util.math.AxisAlignedBB->net.minecraft.world.phys.AABB=1; import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; import:net.minecraftforge.fml.relauncher.Side->net.minecraftforge.api.distmarker.Dist=1; import:net.minecraftforge.fml.relauncher.SideOnly->net.minecraftforge.api.distmarker.OnlyIn=1; type:AxisAlignedBB->AABB=8; type:EntityItem->ItemEntity=1; type:EnumFacing->Direction=14; type:IBlockState->BlockState=1; type:NBTTagCompound->CompoundTag=6; type:Side->Dist=1; type:SideOnly->OnlyIn=1
src/main/java/net/shadowmage/ancientwarfare/structure/tile/TileTotemPart.java,6,import:net.minecraft.block.state.IBlockState->net.minecraft.world.level.block.state.BlockState=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; type:IBlockState->BlockState=1; type:NBTTagCompound->CompoundTag=2
src/main/java/net/shadowmage/ancientwarfare/structure/tile/TileUrn.java,11,import:net.minecraft.block.state.IBlockState->net.minecraft.world.level.block.state.BlockState=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; type:IBlockState->BlockState=1; type:NBTTagCompound->CompoundTag=8
